Date,Location,Time,Venue,eventType,id,composerName,conductorName,interval,movement,workTitle,soloistInstrument,soloistName,soloistRoles,season,programID,orchestra
1852-01-10T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,c639d3d5-b22f-4b28-9c54-c57557f5a367,"Weber,  Carl  Maria Von","Loder, George",,Overture,OBERON,Flute,"Reitzel, F.",A,1851-52,2377.0,New York Philharmonic
1852-01-10T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,c639d3d5-b22f-4b28-9c54-c57557f5a367,"Weber,  Carl  Maria Von","Loder, George",,Overture,OBERON,Oboe,"Ohlemann, L.",A,1851-52,2377.0,New York Philharmonic
1852-01-10T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,c639d3d5-b22f-4b28-9c54-c57557f5a367,"Weber,  Carl  Maria Von","Loder, George",,Overture,OBERON,Clarinet,"Drescher, J. E.",A,1851-52,2377.0,New York Philharmonic
1852-01-10T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,c639d3d5-b22f-4b28-9c54-c57557f5a367,"Weber,  Carl  Maria Von","Loder, George",,Overture,OBERON,French Horn,"Schmitz, Henry",A,1851-52,2377.0,New York Philharmonic
1852-01-10T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,c639d3d5-b22f-4b28-9c54-c57557f5a367,"Weber,  Carl  Maria Von","Loder, George",,Overture,OBERON,Bassoon,"Eltz, Paul",A,1851-52,2377.0,New York Philharmonic
1852-01-10T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,c639d3d5-b22f-4b28-9c54-c57557f5a367,"Weber,  Carl  Maria Von","Loder, George",,Overture,OBERON,Flute,"Reitzel, F.",A,1851-52,2377.0,New York Philharmonic
1852-01-10T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,c639d3d5-b22f-4b28-9c54-c57557f5a367,"Weber,  Carl  Maria Von","Loder, George",,Overture,OBERON,Oboe,"Ohlemann, L.",A,1851-52,2377.0,New York Philharmonic
1852-01-10T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,c639d3d5-b22f-4b28-9c54-c57557f5a367,"Weber,  Carl  Maria Von","Loder, George",,Overture,OBERON,Clarinet,"Drescher, J. E.",A,1851-52,2377.0,New York Philharmonic
1852-01-10T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,c639d3d5-b22f-4b28-9c54-c57557f5a367,"Weber,  Carl  Maria Von","Loder, George",,Overture,OBERON,French Horn,"Schmitz, Henry",A,1851-52,2377.0,New York Philharmonic
1852-01-10T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,c639d3d5-b22f-4b28-9c54-c57557f5a367,"Weber,  Carl  Maria Von","Loder, George",,Overture,OBERON,Bassoon,"Eltz, Paul",A,1851-52,2377.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Beethoven,  Ludwig  van","Eisfeld, Theodore",,,"SYMPHONY NO. 6 IN F MAJOR, OP.68 (PASTORAL)",Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Beethoven,  Ludwig  van","Eisfeld, Theodore",,,"SYMPHONY NO. 6 IN F MAJOR, OP.68 (PASTORAL)",Violin,"Burke, Joseph",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Beethoven,  Ludwig  van","Eisfeld, Theodore",,,"SYMPHONY NO. 6 IN F MAJOR, OP.68 (PASTORAL)",Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Beethoven,  Ludwig  van","Eisfeld, Theodore",,,"SYMPHONY NO. 6 IN F MAJOR, OP.68 (PASTORAL)",Piano,"Saar, William",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Beethoven,  Ludwig  van","Eisfeld, Theodore",,,"SYMPHONY NO. 6 IN F MAJOR, OP.68 (PASTORAL)",Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Beethoven,  Ludwig  van","Eisfeld, Theodore",,,"SYMPHONY NO. 6 IN F MAJOR, OP.68 (PASTORAL)",Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,"""Ozean, du Ungeheuer"" (Ocean, thou mighty monster), Reiza (Scene and Aria), Act II",OBERON,Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,"""Ozean, du Ungeheuer"" (Ocean, thou mighty monster), Reiza (Scene and Aria), Act II",OBERON,Violin,"Burke, Joseph",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,"""Ozean, du Ungeheuer"" (Ocean, thou mighty monster), Reiza (Scene and Aria), Act II",OBERON,Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,"""Ozean, du Ungeheuer"" (Ocean, thou mighty monster), Reiza (Scene and Aria), Act II",OBERON,Piano,"Saar, William",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,"""Ozean, du Ungeheuer"" (Ocean, thou mighty monster), Reiza (Scene and Aria), Act II",OBERON,Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,"""Ozean, du Ungeheuer"" (Ocean, thou mighty monster), Reiza (Scene and Aria), Act II",OBERON,Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Mendelssohn,  Felix","Eisfeld, Theodore",,,"CONCERTO, VIOLIN, E MINOR, OP.64",Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Mendelssohn,  Felix","Eisfeld, Theodore",,,"CONCERTO, VIOLIN, E MINOR, OP.64",Violin,"Burke, Joseph",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Mendelssohn,  Felix","Eisfeld, Theodore",,,"CONCERTO, VIOLIN, E MINOR, OP.64",Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Mendelssohn,  Felix","Eisfeld, Theodore",,,"CONCERTO, VIOLIN, E MINOR, OP.64",Piano,"Saar, William",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Mendelssohn,  Felix","Eisfeld, Theodore",,,"CONCERTO, VIOLIN, E MINOR, OP.64",Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Mendelssohn,  Felix","Eisfeld, Theodore",,,"CONCERTO, VIOLIN, E MINOR, OP.64",Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,,,Intermission,,,Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,,,Intermission,,,Violin,"Burke, Joseph",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,,,Intermission,,,Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,,,Intermission,,,Piano,"Saar, William",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,,,Intermission,,,Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,,,Intermission,,,Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Mozart,  Wolfgang  Amadeus","Eisfeld, Theodore",,Overture,"MAGIC FLUTE, THE, K.620",Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Mozart,  Wolfgang  Amadeus","Eisfeld, Theodore",,Overture,"MAGIC FLUTE, THE, K.620",Violin,"Burke, Joseph",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Mozart,  Wolfgang  Amadeus","Eisfeld, Theodore",,Overture,"MAGIC FLUTE, THE, K.620",Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Mozart,  Wolfgang  Amadeus","Eisfeld, Theodore",,Overture,"MAGIC FLUTE, THE, K.620",Piano,"Saar, William",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Mozart,  Wolfgang  Amadeus","Eisfeld, Theodore",,Overture,"MAGIC FLUTE, THE, K.620",Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Mozart,  Wolfgang  Amadeus","Eisfeld, Theodore",,Overture,"MAGIC FLUTE, THE, K.620",Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,"""Nein, länger trag' ich nicht die Qualen...Durch die Wälder, durch die Auen,"" Max (Scene and Aria), Act I","FREISCHUTZ, DER",Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,"""Nein, länger trag' ich nicht die Qualen...Durch die Wälder, durch die Auen,"" Max (Scene and Aria), Act I","FREISCHUTZ, DER",Violin,"Burke, Joseph",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,"""Nein, länger trag' ich nicht die Qualen...Durch die Wälder, durch die Auen,"" Max (Scene and Aria), Act I","FREISCHUTZ, DER",Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,"""Nein, länger trag' ich nicht die Qualen...Durch die Wälder, durch die Auen,"" Max (Scene and Aria), Act I","FREISCHUTZ, DER",Piano,"Saar, William",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,"""Nein, länger trag' ich nicht die Qualen...Durch die Wälder, durch die Auen,"" Max (Scene and Aria), Act I","FREISCHUTZ, DER",Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,"""Nein, länger trag' ich nicht die Qualen...Durch die Wälder, durch die Auen,"" Max (Scene and Aria), Act I","FREISCHUTZ, DER",Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Kalkbrenner,  Friedrich [Frédéric]","Eisfeld, Theodore",,,GRAND RONDEAU: LE GAGE D'AMITIE,Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Kalkbrenner,  Friedrich [Frédéric]","Eisfeld, Theodore",,,GRAND RONDEAU: LE GAGE D'AMITIE,Violin,"Burke, Joseph",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Kalkbrenner,  Friedrich [Frédéric]","Eisfeld, Theodore",,,GRAND RONDEAU: LE GAGE D'AMITIE,Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Kalkbrenner,  Friedrich [Frédéric]","Eisfeld, Theodore",,,GRAND RONDEAU: LE GAGE D'AMITIE,Piano,"Saar, William",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Kalkbrenner,  Friedrich [Frédéric]","Eisfeld, Theodore",,,GRAND RONDEAU: LE GAGE D'AMITIE,Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Kalkbrenner,  Friedrich [Frédéric]","Eisfeld, Theodore",,,GRAND RONDEAU: LE GAGE D'AMITIE,Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Schubert,  Franz","Eisfeld, Theodore",,,THINE IS MY HEART,Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Schubert,  Franz","Eisfeld, Theodore",,,THINE IS MY HEART,Violin,"Burke, Joseph",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Schubert,  Franz","Eisfeld, Theodore",,,THINE IS MY HEART,Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Schubert,  Franz","Eisfeld, Theodore",,,THINE IS MY HEART,Piano,"Saar, William",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Schubert,  Franz","Eisfeld, Theodore",,,THINE IS MY HEART,Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Schubert,  Franz","Eisfeld, Theodore",,,THINE IS MY HEART,Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Schubert,  Franz","Eisfeld, Theodore",,Die Post,"WINTERREISE, D.911",Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Schubert,  Franz","Eisfeld, Theodore",,Die Post,"WINTERREISE, D.911",Violin,"Burke, Joseph",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Schubert,  Franz","Eisfeld, Theodore",,Die Post,"WINTERREISE, D.911",Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Schubert,  Franz","Eisfeld, Theodore",,Die Post,"WINTERREISE, D.911",Piano,"Saar, William",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Schubert,  Franz","Eisfeld, Theodore",,Die Post,"WINTERREISE, D.911",Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Schubert,  Franz","Eisfeld, Theodore",,Die Post,"WINTERREISE, D.911",Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,,"JUBEL OVERTURE, OP. 59",Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,,"JUBEL OVERTURE, OP. 59",Violin,"Burke, Joseph",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,,"JUBEL OVERTURE, OP. 59",Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,,"JUBEL OVERTURE, OP. 59",Piano,"Saar, William",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,,"JUBEL OVERTURE, OP. 59",Vocalist,"Bouchelle, Wallace",S,1851-52,6717.0,New York Philharmonic
1852-02-28T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,3168906d-60c9-40ca-b02b-f3b72488b4e7,"Weber,  Carl  Maria Von","Eisfeld, Theodore",,,"JUBEL OVERTURE, OP. 59",Vocalist,Klein,S,1851-52,6717.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Spohr,  Louis","Eisfeld, Theodore",,,"SYMPHONY NO. 4, OP. 86 (DIE WEIHE DER TONE)",Vocalist,"Bostwick, Emma Gillingham",S,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Spohr,  Louis","Eisfeld, Theodore",,,"SYMPHONY NO. 4, OP. 86 (DIE WEIHE DER TONE)",Piano,"Scharfenberg, William",S,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Spohr,  Louis","Eisfeld, Theodore",,,"SYMPHONY NO. 4, OP. 86 (DIE WEIHE DER TONE)",Vocalist,"Bostwick, Emma Gillingham",S,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Spohr,  Louis","Eisfeld, Theodore",,,"SYMPHONY NO. 4, OP. 86 (DIE WEIHE DER TONE)",Flute,"Eben, Felix J.",A,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Spohr,  Louis","Eisfeld, Theodore",,,"SYMPHONY NO. 4, OP. 86 (DIE WEIHE DER TONE)",Trumpet,"Haase, Carl F.W.",S,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Spohr,  Louis","Eisfeld, Theodore",,,"SYMPHONY NO. 4, OP. 86 (DIE WEIHE DER TONE)",Piano,"Scharfenberg, William",S,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Spohr,  Louis","Eisfeld, Theodore",,,"SYMPHONY NO. 4, OP. 86 (DIE WEIHE DER TONE)",Piano,"Timm, Henry C.",S,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Bellini,  Vincenzo","Eisfeld, Theodore",,"Elvira (aria): ""Qui la voce...Vien, diletto""",I PURITANI,Vocalist,"Bostwick, Emma Gillingham",S,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Bellini,  Vincenzo","Eisfeld, Theodore",,"Elvira (aria): ""Qui la voce...Vien, diletto""",I PURITANI,Piano,"Scharfenberg, William",S,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Bellini,  Vincenzo","Eisfeld, Theodore",,"Elvira (aria): ""Qui la voce...Vien, diletto""",I PURITANI,Vocalist,"Bostwick, Emma Gillingham",S,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Bellini,  Vincenzo","Eisfeld, Theodore",,"Elvira (aria): ""Qui la voce...Vien, diletto""",I PURITANI,Flute,"Eben, Felix J.",A,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Bellini,  Vincenzo","Eisfeld, Theodore",,"Elvira (aria): ""Qui la voce...Vien, diletto""",I PURITANI,Trumpet,"Haase, Carl F.W.",S,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Bellini,  Vincenzo","Eisfeld, Theodore",,"Elvira (aria): ""Qui la voce...Vien, diletto""",I PURITANI,Piano,"Scharfenberg, William",S,1851-52,682.0,New York Philharmonic
1852-04-17T05:00:00Z,"Manhattan, NY",8:00PM,Niblo's Concert Room,Subscription Season,ea2e47d7-a14e-4534-8bf2-2293010a9ea2,"Bellini,  Vincenzo","Eisfeld, Theodore",,"Elvira (aria): ""Qui la voce...Vien, diletto""",I PURITANI,Piano,"Timm, Henry C.",S,1851-52,682.0,New York Philharmonic
